subspecies,health,pollen_carrying,caste,file_path
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_345.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_422.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_344.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_378.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_387.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_393.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_385.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_391.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_408.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_346.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_420.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_352.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_353.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_347.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_409.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_390.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_384.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\022_334.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_094.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_080.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_043.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_042.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_083.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_054.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_068.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_069.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_096.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_082.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_092.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_079.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_050.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_078.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_087.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_091.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_085.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_052.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_047.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_053.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_089.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_088.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_100.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_104.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_107.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\036_106.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_127.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_133.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_090.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_084.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_053.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_047.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_292.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_286.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_279.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_251.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_245.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_244.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_250.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_278.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_287.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_293.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_046.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_052.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_085.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_091.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_132.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_126.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_118.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_130.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_124.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_087.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_093.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_078.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_044.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_050.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_285.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_291.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_246.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_252.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_253.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_247.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_290.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_284.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_051.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_045.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_079.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_092.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_086.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_125.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_131.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_119.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_135.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_121.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_109.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_082.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_096.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_069.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_280.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_294.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_243.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_257.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_256.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_242.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_295.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_281.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_068.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_097.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_083.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_108.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_120.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_134.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_122.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_136.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_095.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_081.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_297.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_283.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_254.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_240.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_268.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_269.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_241.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_255.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_282.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_296.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_094.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_137.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_123.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_187.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_193.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_178.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_144.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_150.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_232.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_226.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_233.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_151.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_145.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_179.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_192.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_186.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_190.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_184.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_153.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_147.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_219.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_225.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_231.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_230.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_224.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_218.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_146.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_152.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_185.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_191.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_195.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_181.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_156.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_142.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_220.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_234.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_208.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_209.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_235.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_221.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_157.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_180.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_194.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_182.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_196.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_155.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_169.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_237.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_223.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_222.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_236.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_168.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_197.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_183.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_171.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_213.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_207.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_206.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_212.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_199.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_238.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_204.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_210.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_211.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_205.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_239.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_215.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_229.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_228.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_214.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_304.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_258.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_270.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_264.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_265.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_271.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_259.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_298.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_267.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_273.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_272.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_266.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_299.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_302.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_289.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_276.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_277.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_288.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_303.png
VSH Italian honey bee,healthy,False,worker,Data\bee_imgs\008_301.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_204.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_562.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_576.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_210.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_238.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_589.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_760.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_012.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_774.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_748.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_614.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_172.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_166.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_600.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_628.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_833.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_199.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_827.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_370.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_416.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_402.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_364.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_358.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_359.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_403.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_365.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_371.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_417.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_198.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_826.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_832.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_629.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_167.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_601.png
Italian honey bee,ant problems,False,worker,Data\bee_imgs\030_615.png
